2023-02-13 18:44:50,922 INFO    StreamThr :7499 [internal.py:wandb_internal():87] W&B internal server running at pid: 7499, started at: 2023-02-13 18:44:50.918974
2023-02-13 18:45:04,621 DEBUG   HandlerThread:7499 [handler.py:handle_request():139] handle_request: pause
2023-02-13 18:45:04,621 INFO    HandlerThread:7499 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2023-02-13 18:45:04,621 DEBUG   HandlerThread:7499 [handler.py:handle_request():139] handle_request: resume
2023-02-13 18:45:04,621 INFO    HandlerThread:7499 [handler.py:handle_request_resume():687] starting system metrics thread or process
2023-02-13 18:45:04,621 DEBUG   HandlerThread:7499 [handler.py:handle_request():139] handle_request: pause
2023-02-13 18:45:04,621 INFO    HandlerThread:7499 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2023-02-13 18:45:04,621 DEBUG   HandlerThread:7499 [handler.py:handle_request():139] handle_request: resume
2023-02-13 18:45:04,621 INFO    HandlerThread:7499 [handler.py:handle_request_resume():687] starting system metrics thread or process
2023-02-13 18:45:04,621 DEBUG   HandlerThread:7499 [handler.py:handle_request():139] handle_request: pause
2023-02-13 18:45:04,621 INFO    HandlerThread:7499 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2023-02-13 18:45:04,621 DEBUG   HandlerThread:7499 [handler.py:handle_request():139] handle_request: resume
2023-02-13 18:45:04,622 INFO    HandlerThread:7499 [handler.py:handle_request_resume():687] starting system metrics thread or process
2023-02-13 18:45:04,622 DEBUG   HandlerThread:7499 [handler.py:handle_request():139] handle_request: pause
2023-02-13 18:45:04,622 INFO    HandlerThread:7499 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2023-02-13 18:45:04,622 DEBUG   HandlerThread:7499 [handler.py:handle_request():139] handle_request: poll_exit
2023-02-13 18:45:04,653 DEBUG   SenderThread:7499 [sender.py:send():303] send: exit
2023-02-13 18:45:04,653 INFO    SenderThread:7499 [sender.py:send_exit():442] handling exit code: 0
2023-02-13 18:45:04,653 INFO    SenderThread:7499 [sender.py:send_exit():444] handling runtime: 13
2023-02-13 18:45:04,686 INFO    SenderThread:7499 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2023-02-13 18:45:04,686 INFO    SenderThread:7499 [sender.py:send_exit():450] send defer
2023-02-13 18:45:04,687 DEBUG   SenderThread:7499 [sender.py:send_request():317] send_request: poll_exit
2023-02-13 18:45:04,687 DEBUG   SenderThread:7499 [sender.py:send():303] send: files
2023-02-13 18:45:04,687 INFO    SenderThread:7499 [sender.py:_save_file():1171] saving file wandb-metadata.json with policy now
2023-02-13 18:45:04,687 DEBUG   HandlerThread:7499 [handler.py:handle_request():139] handle_request: defer
2023-02-13 18:45:04,687 INFO    HandlerThread:7499 [handler.py:handle_request_defer():162] handle defer: 0
2023-02-13 18:45:04,688 DEBUG   SenderThread:7499 [sender.py:send_request():317] send_request: defer
2023-02-13 18:45:04,688 INFO    SenderThread:7499 [sender.py:send_request_defer():459] handle sender defer: 0
2023-02-13 18:45:04,688 INFO    SenderThread:7499 [sender.py:transition_state():463] send defer: 1
2023-02-13 18:45:04,688 DEBUG   HandlerThread:7499 [handler.py:handle_request():139] handle_request: defer
2023-02-13 18:45:04,688 INFO    HandlerThread:7499 [handler.py:handle_request_defer():162] handle defer: 1
2023-02-13 18:45:04,688 DEBUG   SenderThread:7499 [sender.py:send_request():317] send_request: defer
2023-02-13 18:45:04,688 INFO    SenderThread:7499 [sender.py:send_request_defer():459] handle sender defer: 1
2023-02-13 18:45:04,688 INFO    SenderThread:7499 [sender.py:transition_state():463] send defer: 2
2023-02-13 18:45:04,688 DEBUG   HandlerThread:7499 [handler.py:handle_request():139] handle_request: defer
2023-02-13 18:45:04,688 INFO    HandlerThread:7499 [handler.py:handle_request_defer():162] handle defer: 2
2023-02-13 18:45:04,689 DEBUG   SenderThread:7499 [sender.py:send_request():317] send_request: defer
2023-02-13 18:45:04,689 INFO    SenderThread:7499 [sender.py:send_request_defer():459] handle sender defer: 2
2023-02-13 18:45:04,689 INFO    SenderThread:7499 [sender.py:transition_state():463] send defer: 3
2023-02-13 18:45:04,689 DEBUG   HandlerThread:7499 [handler.py:handle_request():139] handle_request: defer
2023-02-13 18:45:04,689 INFO    HandlerThread:7499 [handler.py:handle_request_defer():162] handle defer: 3
2023-02-13 18:45:04,689 DEBUG   SenderThread:7499 [sender.py:send_request():317] send_request: defer
2023-02-13 18:45:04,689 INFO    SenderThread:7499 [sender.py:send_request_defer():459] handle sender defer: 3
2023-02-13 18:45:04,689 INFO    SenderThread:7499 [sender.py:transition_state():463] send defer: 4
2023-02-13 18:45:04,689 DEBUG   HandlerThread:7499 [handler.py:handle_request():139] handle_request: defer
2023-02-13 18:45:04,689 INFO    HandlerThread:7499 [handler.py:handle_request_defer():162] handle defer: 4
2023-02-13 18:45:04,689 DEBUG   SenderThread:7499 [sender.py:send():303] send: summary
2023-02-13 18:45:04,701 INFO    SenderThread:7499 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2023-02-13 18:45:04,701 DEBUG   SenderThread:7499 [sender.py:send_request():317] send_request: defer
2023-02-13 18:45:04,701 INFO    SenderThread:7499 [sender.py:send_request_defer():459] handle sender defer: 4
2023-02-13 18:45:04,701 INFO    SenderThread:7499 [sender.py:transition_state():463] send defer: 5
2023-02-13 18:45:04,701 DEBUG   HandlerThread:7499 [handler.py:handle_request():139] handle_request: defer
2023-02-13 18:45:04,701 INFO    HandlerThread:7499 [handler.py:handle_request_defer():162] handle defer: 5
2023-02-13 18:45:04,701 DEBUG   SenderThread:7499 [sender.py:send_request():317] send_request: defer
2023-02-13 18:45:04,701 INFO    SenderThread:7499 [sender.py:send_request_defer():459] handle sender defer: 5
2023-02-13 18:45:04,853 INFO    SenderThread:7499 [sender.py:transition_state():463] send defer: 6
2023-02-13 18:45:04,854 DEBUG   HandlerThread:7499 [handler.py:handle_request():139] handle_request: defer
2023-02-13 18:45:04,854 INFO    HandlerThread:7499 [handler.py:handle_request_defer():162] handle defer: 6
2023-02-13 18:45:04,854 DEBUG   SenderThread:7499 [sender.py:send_request():317] send_request: defer
2023-02-13 18:45:04,854 INFO    SenderThread:7499 [sender.py:send_request_defer():459] handle sender defer: 6
