2023-02-13 19:02:46,306 INFO    StreamThr :6077 [internal.py:wandb_internal():87] W&B internal server running at pid: 6077, started at: 2023-02-13 19:02:46.303969
2023-02-13 19:02:46,814 DEBUG   HandlerThread:6077 [system_monitor.py:probe():180] {'os': 'Linux-3.10.0-1160.el7.x86_64-x86_64-with-glibc2.17', 'python': '3.9.7', 'heartbeatAt': '2023-02-14T00:02:46.748727', 'startedAt': '2023-02-14T00:02:46.174995', 'docker': None, 'cuda': None, 'args': None, 'state': 'running', 'program': '<python with no main file>', 'git': {'remote': 'https://github.com/Aaquib111/Sparse-GPT-Finetuning.git', 'commit': 'd7533468665758096da07765652c4a1c5ca01cb1'}, 'email': None, 'root': '/mnt/gsfs0/home/asyed/pw/jobs/ICLR', 'host': 'gpu-102.cluster.local', 'username': 'asyed', 'executable': '/gs/gsfs0/hpc01/rhel8/apps/conda3/bin/python', 'cpu_count': 32, 'cpu_count_logical': 32, 'cpu_freq': {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, 'cpu_freq_per_core': [{'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}], 'disk': {'total': 251.82959365844727, 'used': 12.424598693847656}, 'gpu': 'NVIDIA A100-PCIE-40GB', 'gpu_count': 4, 'gpu_devices': [{'name': 'NVIDIA A100-PCIE-40GB', 'memory_total': 42949672960}, {'name': 'NVIDIA A100-PCIE-40GB', 'memory_total': 42949672960}, {'name': 'NVIDIA A100-PCIE-40GB', 'memory_total': 42949672960}, {'name': 'NVIDIA A100-PCIE-40GB', 'memory_total': 42949672960}], 'memory': {'total': 503.6591911315918}}
2023-02-13 19:02:46,814 INFO    HandlerThread:6077 [system_monitor.py:probe():181] Finished collecting system info
2023-02-13 19:02:46,814 INFO    HandlerThread:6077 [system_monitor.py:probe():184] Publishing system info
2023-02-13 19:02:46,814 DEBUG   HandlerThread:6077 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-02-13 19:02:46,816 DEBUG   HandlerThread:6077 [system_info.py:_save_pip():67] Saving pip packages done
2023-02-13 19:02:46,817 DEBUG   HandlerThread:6077 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-02-13 19:02:47,669 INFO    Thread-13 :6077 [dir_watcher.py:_on_file_created():275] file/dir created: /mnt/gsfs0/home/asyed/pw/jobs/ICLR/wandb/run-20230213_190246-39dda7td/files/requirements.txt
2023-02-13 19:02:47,669 INFO    Thread-13 :6077 [dir_watcher.py:_on_file_created():275] file/dir created: /mnt/gsfs0/home/asyed/pw/jobs/ICLR/wandb/run-20230213_190246-39dda7td/files/wandb-summary.json
2023-02-13 19:02:47,670 INFO    Thread-13 :6077 [dir_watcher.py:_on_file_created():275] file/dir created: /mnt/gsfs0/home/asyed/pw/jobs/ICLR/wandb/run-20230213_190246-39dda7td/files/conda-environment.yaml
2023-02-13 19:02:56,429 DEBUG   HandlerThread:6077 [system_info.py:_save_conda():86] Saving conda packages done
2023-02-13 19:02:56,432 INFO    HandlerThread:6077 [system_monitor.py:probe():186] Finished publishing system info
2023-02-13 19:02:56,449 DEBUG   HandlerThread:6077 [handler.py:handle_request():139] handle_request: stop_status
2023-02-13 19:02:56,450 DEBUG   HandlerThread:6077 [handler.py:handle_request():139] handle_request: pause
2023-02-13 19:02:56,450 INFO    HandlerThread:6077 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2023-02-13 19:02:56,450 INFO    HandlerThread:6077 [system_monitor.py:finish():160] Stopping system monitor
2023-02-13 19:02:56,450 DEBUG   SenderThread:6077 [sender.py:send_request():317] send_request: stop_status
2023-02-13 19:02:56,453 DEBUG   SystemMonitor:6077 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-02-13 19:02:56,453 DEBUG   SystemMonitor:6077 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-02-13 19:02:56,453 DEBUG   SystemMonitor:6077 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-02-13 19:02:56,465 INFO    HandlerThread:6077 [interfaces.py:finish():175] Joined cpu
2023-02-13 19:02:56,465 INFO    HandlerThread:6077 [interfaces.py:finish():175] Joined disk
2023-02-13 19:02:56,692 DEBUG   SenderThread:6077 [sender.py:send():303] send: telemetry
2023-02-13 19:02:56,692 INFO    Thread-13 :6077 [dir_watcher.py:_on_file_modified():292] file/dir modified: /mnt/gsfs0/home/asyed/pw/jobs/ICLR/wandb/run-20230213_190246-39dda7td/files/conda-environment.yaml
2023-02-13 19:02:56,692 INFO    Thread-13 :6077 [dir_watcher.py:_on_file_created():275] file/dir created: /mnt/gsfs0/home/asyed/pw/jobs/ICLR/wandb/run-20230213_190246-39dda7td/files/wandb-metadata.json
2023-02-13 19:02:56,712 INFO    HandlerThread:6077 [interfaces.py:finish():175] Joined gpu
2023-02-13 19:02:56,712 INFO    HandlerThread:6077 [interfaces.py:finish():175] Joined memory
2023-02-13 19:02:56,712 INFO    HandlerThread:6077 [interfaces.py:finish():175] Joined network
2023-02-13 19:02:56,712 DEBUG   HandlerThread:6077 [handler.py:handle_request():139] handle_request: resume
2023-02-13 19:02:56,712 INFO    HandlerThread:6077 [handler.py:handle_request_resume():687] starting system metrics thread or process
2023-02-13 19:02:56,712 DEBUG   HandlerThread:6077 [handler.py:handle_request():139] handle_request: pause
2023-02-13 19:02:56,712 INFO    HandlerThread:6077 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2023-02-13 19:02:56,712 DEBUG   HandlerThread:6077 [handler.py:handle_request():139] handle_request: resume
2023-02-13 19:02:56,712 INFO    HandlerThread:6077 [handler.py:handle_request_resume():687] starting system metrics thread or process
2023-02-13 19:02:56,713 DEBUG   HandlerThread:6077 [handler.py:handle_request():139] handle_request: pause
2023-02-13 19:02:56,713 INFO    HandlerThread:6077 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2023-02-13 19:02:56,713 DEBUG   HandlerThread:6077 [handler.py:handle_request():139] handle_request: resume
2023-02-13 19:02:56,713 INFO    HandlerThread:6077 [handler.py:handle_request_resume():687] starting system metrics thread or process
2023-02-13 19:02:56,713 DEBUG   HandlerThread:6077 [handler.py:handle_request():139] handle_request: pause
2023-02-13 19:02:56,713 INFO    HandlerThread:6077 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2023-02-13 19:02:56,713 DEBUG   HandlerThread:6077 [handler.py:handle_request():139] handle_request: resume
2023-02-13 19:02:56,713 INFO    HandlerThread:6077 [handler.py:handle_request_resume():687] starting system metrics thread or process
2023-02-13 19:02:56,713 DEBUG   HandlerThread:6077 [handler.py:handle_request():139] handle_request: pause
2023-02-13 19:02:56,713 INFO    HandlerThread:6077 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2023-02-13 19:02:56,713 DEBUG   HandlerThread:6077 [handler.py:handle_request():139] handle_request: resume
2023-02-13 19:02:56,713 INFO    HandlerThread:6077 [handler.py:handle_request_resume():687] starting system metrics thread or process
2023-02-13 19:02:56,713 DEBUG   HandlerThread:6077 [handler.py:handle_request():139] handle_request: pause
2023-02-13 19:02:56,713 INFO    HandlerThread:6077 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2023-02-13 19:02:56,713 DEBUG   HandlerThread:6077 [handler.py:handle_request():139] handle_request: poll_exit
2023-02-13 19:02:56,745 DEBUG   SenderThread:6077 [sender.py:send():303] send: exit
2023-02-13 19:02:56,745 INFO    SenderThread:6077 [sender.py:send_exit():442] handling exit code: 0
2023-02-13 19:02:56,746 INFO    SenderThread:6077 [sender.py:send_exit():444] handling runtime: 10
2023-02-13 19:02:56,780 INFO    SenderThread:6077 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2023-02-13 19:02:56,781 INFO    SenderThread:6077 [sender.py:send_exit():450] send defer
2023-02-13 19:02:56,781 DEBUG   SenderThread:6077 [sender.py:send_request():317] send_request: poll_exit
2023-02-13 19:02:56,781 DEBUG   SenderThread:6077 [sender.py:send():303] send: files
2023-02-13 19:02:56,781 INFO    SenderThread:6077 [sender.py:_save_file():1171] saving file wandb-metadata.json with policy now
2023-02-13 19:02:56,782 DEBUG   HandlerThread:6077 [handler.py:handle_request():139] handle_request: defer
2023-02-13 19:02:56,782 INFO    HandlerThread:6077 [handler.py:handle_request_defer():162] handle defer: 0
2023-02-13 19:02:56,782 DEBUG   SenderThread:6077 [sender.py:send_request():317] send_request: defer
2023-02-13 19:02:56,782 INFO    SenderThread:6077 [sender.py:send_request_defer():459] handle sender defer: 0
2023-02-13 19:02:56,782 INFO    SenderThread:6077 [sender.py:transition_state():463] send defer: 1
2023-02-13 19:02:56,782 DEBUG   HandlerThread:6077 [handler.py:handle_request():139] handle_request: defer
2023-02-13 19:02:56,782 INFO    HandlerThread:6077 [handler.py:handle_request_defer():162] handle defer: 1
2023-02-13 19:02:56,782 DEBUG   SenderThread:6077 [sender.py:send_request():317] send_request: defer
2023-02-13 19:02:56,783 INFO    SenderThread:6077 [sender.py:send_request_defer():459] handle sender defer: 1
2023-02-13 19:02:56,783 INFO    SenderThread:6077 [sender.py:transition_state():463] send defer: 2
2023-02-13 19:02:56,783 DEBUG   HandlerThread:6077 [handler.py:handle_request():139] handle_request: defer
2023-02-13 19:02:56,783 INFO    HandlerThread:6077 [handler.py:handle_request_defer():162] handle defer: 2
2023-02-13 19:02:56,783 DEBUG   SenderThread:6077 [sender.py:send_request():317] send_request: defer
2023-02-13 19:02:56,783 INFO    SenderThread:6077 [sender.py:send_request_defer():459] handle sender defer: 2
2023-02-13 19:02:56,783 INFO    SenderThread:6077 [sender.py:transition_state():463] send defer: 3
2023-02-13 19:02:56,783 DEBUG   HandlerThread:6077 [handler.py:handle_request():139] handle_request: defer
2023-02-13 19:02:56,783 INFO    HandlerThread:6077 [handler.py:handle_request_defer():162] handle defer: 3
2023-02-13 19:02:56,783 DEBUG   SenderThread:6077 [sender.py:send_request():317] send_request: defer
2023-02-13 19:02:56,783 INFO    SenderThread:6077 [sender.py:send_request_defer():459] handle sender defer: 3
2023-02-13 19:02:56,783 INFO    SenderThread:6077 [sender.py:transition_state():463] send defer: 4
2023-02-13 19:02:56,783 DEBUG   HandlerThread:6077 [handler.py:handle_request():139] handle_request: defer
2023-02-13 19:02:56,783 INFO    HandlerThread:6077 [handler.py:handle_request_defer():162] handle defer: 4
2023-02-13 19:02:56,783 DEBUG   SenderThread:6077 [sender.py:send():303] send: summary
2023-02-13 19:02:56,794 INFO    SenderThread:6077 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2023-02-13 19:02:56,794 DEBUG   SenderThread:6077 [sender.py:send_request():317] send_request: defer
2023-02-13 19:02:56,794 INFO    SenderThread:6077 [sender.py:send_request_defer():459] handle sender defer: 4
2023-02-13 19:02:56,794 INFO    SenderThread:6077 [sender.py:transition_state():463] send defer: 5
2023-02-13 19:02:56,794 DEBUG   HandlerThread:6077 [handler.py:handle_request():139] handle_request: defer
2023-02-13 19:02:56,794 INFO    HandlerThread:6077 [handler.py:handle_request_defer():162] handle defer: 5
2023-02-13 19:02:56,794 DEBUG   SenderThread:6077 [sender.py:send_request():317] send_request: defer
2023-02-13 19:02:56,794 INFO    SenderThread:6077 [sender.py:send_request_defer():459] handle sender defer: 5
2023-02-13 19:02:56,917 INFO    SenderThread:6077 [sender.py:transition_state():463] send defer: 6
2023-02-13 19:02:56,917 DEBUG   HandlerThread:6077 [handler.py:handle_request():139] handle_request: defer
2023-02-13 19:02:56,917 INFO    HandlerThread:6077 [handler.py:handle_request_defer():162] handle defer: 6
2023-02-13 19:02:56,917 DEBUG   SenderThread:6077 [sender.py:send_request():317] send_request: defer
2023-02-13 19:02:56,917 INFO    SenderThread:6077 [sender.py:send_request_defer():459] handle sender defer: 6
